benchmark,variant,seed,workload_scale,config,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,sim_wall_time_sec,cycle_overhead_pct,commit_overhead_pct,sim_wall_time_overhead_pct,baseline_config,status,notes
uart_command_bug,fixed,4,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.017949,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,fixed,5,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.017830,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,fixed,1,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.035818,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,fixed,2,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.035791,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,fixed,3,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.033630,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,fixed,4,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.033507,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,fixed,5,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.034190,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,1,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1661,0,0,0.003347,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,2,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1661,0,0,0.002845,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,3,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1661,0,0,0.002837,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,4,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1661,0,0,0.002888,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,5,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1661,0,0,0.002818,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,1,short,baseline_no_recorder,compiler_c_scaled,true,10000,3158,0,0,0.003552,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,2,short,baseline_no_recorder,compiler_c_scaled,true,10000,3158,0,0,0.003572,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,3,short,baseline_no_recorder,compiler_c_scaled,true,10000,3158,0,0,0.003622,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,4,short,baseline_no_recorder,compiler_c_scaled,true,10000,3158,0,0,0.003567,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,5,short,baseline_no_recorder,compiler_c_scaled,true,10000,3158,0,0,0.003542,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,1,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15979,0,0,0.009894,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,2,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15979,0,0,0.010025,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,3,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15979,0,0,0.010071,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,4,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15979,0,0,0.009833,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,5,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15979,0,0,0.009951,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,1,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.017951,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,2,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.018154,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,3,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.018293,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,4,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.018247,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,5,long,baseline_no_recorder,compiler_c_scaled,true,100000,30598,0,0,0.017981,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,1,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.034001,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,2,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.035425,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,3,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.033957,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,4,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.034241,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
uart_command_bug,no_failure_edge,5,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55739,0,0,0.034131,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,1,smoke,baseline_no_recorder,compiler_c_scaled,true,98,25,0,0,0.002562,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,2,smoke,baseline_no_recorder,compiler_c_scaled,true,98,25,0,0,0.002009,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,3,smoke,baseline_no_recorder,compiler_c_scaled,true,98,25,0,0,0.002072,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,4,smoke,baseline_no_recorder,compiler_c_scaled,true,98,25,0,0,0.002234,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,5,smoke,baseline_no_recorder,compiler_c_scaled,true,98,25,0,0,0.002020,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,1,short,baseline_no_recorder,compiler_c_scaled,true,1577,348,0,0,0.002168,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,2,short,baseline_no_recorder,compiler_c_scaled,true,1577,348,0,0,0.002218,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,3,short,baseline_no_recorder,compiler_c_scaled,true,1577,348,0,0,0.002167,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,4,short,baseline_no_recorder,compiler_c_scaled,true,1577,348,0,0,0.002164,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,5,short,baseline_no_recorder,compiler_c_scaled,true,1577,348,0,0,0.002182,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,1,medium,baseline_no_recorder,compiler_c_scaled,true,5993,1308,0,0,0.002928,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,2,medium,baseline_no_recorder,compiler_c_scaled,true,5993,1308,0,0,0.002865,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,3,medium,baseline_no_recorder,compiler_c_scaled,true,5993,1308,0,0,0.002916,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,4,medium,baseline_no_recorder,compiler_c_scaled,true,5993,1308,0,0,0.002838,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,5,medium,baseline_no_recorder,compiler_c_scaled,true,5993,1308,0,0,0.002852,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,1,long,baseline_no_recorder,compiler_c_scaled,true,23657,5148,0,0,0.005662,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,2,long,baseline_no_recorder,compiler_c_scaled,true,23657,5148,0,0,0.005721,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,3,long,baseline_no_recorder,compiler_c_scaled,true,23657,5148,0,0,0.005666,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,4,long,baseline_no_recorder,compiler_c_scaled,true,23657,5148,0,0,0.005773,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,5,long,baseline_no_recorder,compiler_c_scaled,true,23657,5148,0,0,0.005901,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,1,stress,baseline_no_recorder,compiler_c_scaled,true,94313,20508,0,0,0.017157,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,2,stress,baseline_no_recorder,compiler_c_scaled,true,94313,20508,0,0,0.017272,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,3,stress,baseline_no_recorder,compiler_c_scaled,true,94313,20508,0,0,0.017245,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,4,stress,baseline_no_recorder,compiler_c_scaled,true,94313,20508,0,0,0.017031,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,failing,5,stress,baseline_no_recorder,compiler_c_scaled,true,94313,20508,0,0,0.017027,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,1,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1657,0,0,0.003007,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,2,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1657,0,0,0.002721,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,3,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1657,0,0,0.002720,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,4,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1657,0,0,0.002730,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,5,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1657,0,0,0.002697,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,1,short,baseline_no_recorder,compiler_c_scaled,true,10000,3154,0,0,0.003452,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,2,short,baseline_no_recorder,compiler_c_scaled,true,10000,3154,0,0,0.003576,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,3,short,baseline_no_recorder,compiler_c_scaled,true,10000,3154,0,0,0.003543,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,4,short,baseline_no_recorder,compiler_c_scaled,true,10000,3154,0,0,0.003509,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,5,short,baseline_no_recorder,compiler_c_scaled,true,10000,3154,0,0,0.003489,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,1,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15975,0,0,0.009823,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,2,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15975,0,0,0.009813,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,3,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15975,0,0,0.010139,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,4,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15975,0,0,0.010202,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,5,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15975,0,0,0.010007,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,1,long,baseline_no_recorder,compiler_c_scaled,true,100000,30594,0,0,0.018082,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,2,long,baseline_no_recorder,compiler_c_scaled,true,100000,30594,0,0,0.018398,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,3,long,baseline_no_recorder,compiler_c_scaled,true,100000,30594,0,0,0.018261,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,4,long,baseline_no_recorder,compiler_c_scaled,true,100000,30594,0,0,0.018429,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,5,long,baseline_no_recorder,compiler_c_scaled,true,100000,30594,0,0,0.019232,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,1,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55735,0,0,0.034197,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,2,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55735,0,0,0.034401,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,3,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55735,0,0,0.034016,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,4,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55735,0,0,0.033916,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,fixed,5,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55735,0,0,0.034208,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,1,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1660,0,0,0.003050,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,2,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1660,0,0,0.002771,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,3,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1660,0,0,0.002705,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,4,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1660,0,0,0.002713,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,5,smoke,baseline_no_recorder,compiler_c_scaled,true,5000,1660,0,0,0.002773,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,1,short,baseline_no_recorder,compiler_c_scaled,true,10000,3157,0,0,0.003524,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,2,short,baseline_no_recorder,compiler_c_scaled,true,10000,3157,0,0,0.003456,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,3,short,baseline_no_recorder,compiler_c_scaled,true,10000,3157,0,0,0.003432,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,4,short,baseline_no_recorder,compiler_c_scaled,true,10000,3157,0,0,0.003680,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,5,short,baseline_no_recorder,compiler_c_scaled,true,10000,3157,0,0,0.003512,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,1,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15978,0,0,0.009775,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,2,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15978,0,0,0.009948,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,3,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15978,0,0,0.009964,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,4,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15978,0,0,0.009858,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,5,medium,baseline_no_recorder,compiler_c_scaled,true,50000,15978,0,0,0.009800,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,1,long,baseline_no_recorder,compiler_c_scaled,true,100000,30597,0,0,0.017809,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,2,long,baseline_no_recorder,compiler_c_scaled,true,100000,30597,0,0,0.017828,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,3,long,baseline_no_recorder,compiler_c_scaled,true,100000,30597,0,0,0.017935,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,4,long,baseline_no_recorder,compiler_c_scaled,true,100000,30597,0,0,0.017849,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,5,long,baseline_no_recorder,compiler_c_scaled,true,100000,30597,0,0,0.017850,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,1,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55738,0,0,0.033467,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,2,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55738,0,0,0.033704,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,3,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55738,0,0,0.034014,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,4,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55738,0,0,0.033944,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
watchdog_timeout_bug,no_failure_edge,5,stress,baseline_no_recorder,compiler_c_scaled,true,200000,55738,0,0,0.033929,NA,NA,NA,NA,MEASURED,measured same scaled firmware/stimulus
ALL,ALL,ALL,smoke,v2_recorder_present_disabled,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,smoke,v2_recorder_enabled_core,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,smoke,v2_recorder_enabled_hashed,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,smoke,v2_recorder_enabled_full,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,short,v2_recorder_present_disabled,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,short,v2_recorder_enabled_core,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,short,v2_recorder_enabled_hashed,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,short,v2_recorder_enabled_full,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,medium,v2_recorder_present_disabled,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,medium,v2_recorder_enabled_core,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,medium,v2_recorder_enabled_hashed,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,medium,v2_recorder_enabled_full,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,long,v2_recorder_present_disabled,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,long,v2_recorder_enabled_core,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,long,v2_recorder_enabled_hashed,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,long,v2_recorder_enabled_full,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,stress,v2_recorder_present_disabled,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,stress,v2_recorder_enabled_core,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,stress,v2_recorder_enabled_hashed,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
ALL,ALL,ALL,stress,v2_recorder_enabled_full,compiler_c_scaled,true,NA,NA,NA,NA,NA,NA,NA,NA,baseline_no_recorder,BLOCKED,no v2 runtime harness exposes recorder_present_disabled or per-config enabled modes yet
